2025-04-04 18:58:29,946 - DEBUG - Logging initialized. Log file: milivault_logs\2025-04-04_18-58-29.log
2025-04-04 18:58:33,881 - INFO - SETTINGS MANAGER: Changed directory to C:/Users/keena/Desktop/Milivault/scraper
2025-04-04 18:58:39,139 - INFO - Connection pool initialized successfully.
2025-04-04 18:58:39,141 - DEBUG - Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
2025-04-04 18:58:39,142 - DEBUG - Changing event name from before-call.apigateway to before-call.api-gateway
2025-04-04 18:58:39,143 - DEBUG - Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
2025-04-04 18:58:39,144 - DEBUG - Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
2025-04-04 18:58:39,144 - DEBUG - Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
2025-04-04 18:58:39,145 - DEBUG - Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
2025-04-04 18:58:39,145 - DEBUG - Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
2025-04-04 18:58:39,147 - DEBUG - Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
2025-04-04 18:58:39,147 - DEBUG - Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
2025-04-04 18:58:39,148 - DEBUG - Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
2025-04-04 18:58:39,148 - DEBUG - Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
2025-04-04 18:58:39,194 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\endpoints.json
2025-04-04 18:58:39,207 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\sdk-default-configuration.json
2025-04-04 18:58:39,207 - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x000002B6BEE1E480>
2025-04-04 18:58:39,353 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
2025-04-04 18:58:39,364 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
2025-04-04 18:58:39,505 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
2025-04-04 18:58:39,512 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\partitions.json
2025-04-04 18:58:39,514 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x000002B6BED3C400>
2025-04-04 18:58:39,515 - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x000002B6BFB4EF20>
2025-04-04 18:58:39,592 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x000002B6BED3C180>
2025-04-04 18:58:39,593 - DEBUG - Looking for endpoint for s3 via: environment_service
2025-04-04 18:58:39,593 - DEBUG - Looking for endpoint for s3 via: environment_global
2025-04-04 18:58:39,593 - DEBUG - Looking for endpoint for s3 via: config_service
2025-04-04 18:58:39,593 - DEBUG - Looking for endpoint for s3 via: config_global
2025-04-04 18:58:39,593 - DEBUG - No configured endpoint found.
2025-04-04 18:58:39,595 - DEBUG - Setting s3 timeout as (60, 60)
2025-04-04 18:58:39,615 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\_retry.json
2025-04-04 18:58:39,616 - DEBUG - Registering retry handlers for service: s3
2025-04-04 18:58:39,617 - DEBUG - Registering S3 region redirector handler
2025-04-04 18:58:39,618 - DEBUG - Registering S3Express Identity Resolver
2025-04-04 18:58:39,618 - INFO - S3Manager initialized for bucket militaria-images
2025-04-04 18:58:49,718 - INFO - Processing site: SS_STEEL_INC
2025-04-04 18:58:49,719 - INFO - SITE PROCESSOR: Running with targetMatch = 1
2025-04-04 18:58:49,719 - DEBUG - SITE PROCESSOR: Debug: base_url: https://ss-steel-inc.com/
2025-04-04 18:58:49,719 - INFO - 
------------------------------------------------------------
                    NEW INSTANCE STARTED                    
------------------------------------------------------------
2025-04-04 18:58:49,719 - INFO - MILITARIA SITE        : SS_STEEL_INC
2025-04-04 18:58:49,719 - INFO - PRODUCTS URL          : https://ss-steel-inc.com/
2025-04-04 18:58:49,719 - INFO - CYCLES RUN            : False
2025-04-04 18:58:49,721 - INFO - PRODUCTS PROCESSED    : 0
2025-04-04 18:58:49,721 - INFO - TIMESTAMP             : 2025-04-04 18:58:49.719769
2025-04-04 18:58:49,721 - DEBUG - SITE PROCESSOR: products_list_page loaded
2025-04-04 18:58:49,721 - INFO - SITE PROCESSOR: Current product page: https://ss-steel-inc.com/product-category/helmetssales/page/0/
2025-04-04 18:58:49,721 - INFO - SITE PROCESSOR: Current page: 0
2025-04-04 18:58:49,725 - DEBUG - Starting new HTTPS connection (1): ss-steel-inc.com:443
2025-04-04 18:58:50,345 - DEBUG - https://ss-steel-inc.com:443 "GET /product-category/helmetssales/page/0/ HTTP/1.1" 301 20
2025-04-04 18:58:50,481 - DEBUG - https://ss-steel-inc.com:443 "GET /shop HTTP/1.1" 301 20
2025-04-04 18:58:50,617 - DEBUG - https://ss-steel-inc.com:443 "GET /shop/ HTTP/1.1" 200 51942
2025-04-04 18:58:50,947 - DEBUG - SITE PROCESSOR: products_list_page_soup loaded.
2025-04-04 18:58:50,947 - DEBUG - TILE PROCESSOR: Raw extracted URL: #content
2025-04-04 18:58:50,948 - DEBUG - TILE PROCESSOR: Post-processed URL: #content
2025-04-04 18:58:50,948 - DEBUG - TILE PROCESSOR: Raw extracted URL: #content
2025-04-04 18:58:50,948 - DEBUG - TILE PROCESSOR: Post-processed URL: #content
2025-04-04 18:58:50,948 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,948 - DEBUG - TILE PROCESSOR: Post-processed URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,948 - INFO - TILE Extracted product URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,950 - DEBUG - TILE PROCESSOR: Extracted text from tag → Shop
2025-04-04 18:58:50,950 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,950 - DEBUG - TILE PROCESSOR: Post-processed URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,950 - INFO - TILE Extracted product URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,950 - DEBUG - SITE PROCESSOR: Skipping duplicate tile URL → https://ss-steel-inc.com/
2025-04-04 18:58:50,950 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,950 - DEBUG - TILE PROCESSOR: Post-processed URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,951 - INFO - TILE Extracted product URL: https://ss-steel-inc.com/
2025-04-04 18:58:50,951 - DEBUG - SITE PROCESSOR: Skipping duplicate tile URL → https://ss-steel-inc.com/
2025-04-04 18:58:50,951 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://ss-steel-inc.com/
